Date,Open,High,Low,Close,Adj Close,Volume
2015-07-01,0.440000,0.440000,0.440000,0.440000,0.143539,0
2015-07-02,0.430000,0.430000,0.430000,0.430000,0.140277,1000
2015-07-06,0.430000,0.430000,0.430000,0.430000,0.140277,0
2015-07-07,0.430000,0.430000,0.430000,0.430000,0.140277,0
2015-07-08,0.430000,0.430000,0.430000,0.430000,0.140277,0
2015-07-09,0.430000,0.430000,0.430000,0.430000,0.140277,0
2015-07-10,0.430000,0.430000,0.430000,0.430000,0.140277,0
2015-07-13,0.420000,0.420000,0.420000,0.420000,0.137014,1100
2015-07-14,0.420000,0.420000,0.420000,0.420000,0.137014,0
2015-07-15,0.420000,0.420000,0.420000,0.420000,0.137014,0
2015-07-16,0.420000,0.420000,0.420000,0.420000,0.137014,0
2015-07-17,0.420000,0.420000,0.420000,0.420000,0.137014,0
2015-07-20,0.420000,0.420000,0.420000,0.420000,0.137014,0
2015-07-21,0.390000,0.390000,0.390000,0.390000,0.127228,1000
2015-07-22,0.400000,0.400000,0.400000,0.400000,0.130490,600
2015-07-23,0.400000,0.400000,0.400000,0.400000,0.130490,0
2015-07-24,0.390000,0.390000,0.380000,0.380000,0.123965,8700
2015-07-27,0.380000,0.380000,0.380000,0.380000,0.123965,40000
2015-07-28,0.370000,0.370000,0.370000,0.370000,0.120703,3000
2015-07-29,0.370000,0.370000,0.370000,0.370000,0.120703,0
2015-07-30,0.380000,0.380000,0.380000,0.380000,0.123965,3400
2015-07-31,0.380000,0.380000,0.380000,0.380000,0.123965,3100
2015-08-03,0.380000,0.380000,0.380000,0.380000,0.123965,1500
2015-08-04,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-05,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-06,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-07,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-10,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-11,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-12,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-13,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-14,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-17,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-18,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-19,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-20,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-21,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-24,0.380000,0.380000,0.380000,0.380000,0.123965,0
2015-08-25,0.330000,0.330000,0.330000,0.330000,0.107654,5200
2015-08-26,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-08-27,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-08-28,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-08-31,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-09-01,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-09-02,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-09-03,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-09-04,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-09-08,0.330000,0.330000,0.330000,0.330000,0.107654,0
2015-09-09,0.340000,0.340000,0.340000,0.340000,0.110916,8500
2015-09-10,0.340000,0.340000,0.340000,0.340000,0.110916,2100
2015-09-11,0.340000,0.340000,0.340000,0.340000,0.110916,0
2015-09-14,0.340000,0.340000,0.340000,0.340000,0.110916,0
2015-09-15,0.340000,0.340000,0.340000,0.340000,0.110916,0
2015-09-16,0.340000,0.340000,0.340000,0.340000,0.110916,0
2015-09-17,0.340000,0.340000,0.340000,0.340000,0.110916,0
2015-09-18,0.350000,0.350000,0.350000,0.350000,0.148625,200
2015-09-21,0.350000,0.350000,0.350000,0.350000,0.148625,0
2015-09-22,0.350000,0.350000,0.350000,0.350000,0.148625,0
2015-09-23,0.350000,0.350000,0.350000,0.350000,0.148625,0
2015-09-24,0.350000,0.350000,0.350000,0.350000,0.148625,0
2015-09-25,0.350000,0.350000,0.350000,0.350000,0.148625,0
2015-09-28,0.350000,0.350000,0.350000,0.350000,0.148625,0
2015-09-29,0.340000,0.340000,0.340000,0.340000,0.144378,5200
2015-09-30,0.360000,0.360000,0.360000,0.360000,0.152871,11900
2015-10-01,0.360000,0.360000,0.360000,0.360000,0.152871,0
2015-10-02,0.360000,0.360000,0.360000,0.360000,0.152871,0
2015-10-05,0.360000,0.360000,0.360000,0.360000,0.152871,0
2015-10-06,0.360000,0.360000,0.360000,0.360000,0.152871,0
